sensor_index,name,latitude,longitude,episode_number,onset_time_utc,peak_time_utc,end_time_utc,duration_hours,hours_flagged,peak_pm25_atm,mean_pm25_atm,event_integrated_excess,baseline_median,robust_mad,event_threshold,baseline_source,event_rank,is_primary_event,hours_after_fire_start
109416,Carbonera,36.997307,-122.0149,1,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 06:00:00+00:00,2.0,2,40.7,30.55,51.7,4.7,2.9652,20.0,pre_fire_window,1,True,3.4166666666666665
109416,Carbonera,36.997307,-122.0149,2,2025-01-18 01:00:00+00:00,2025-01-18 04:00:00+00:00,2025-01-18 08:00:00+00:00,8.0,8,26.4,23.2,148.0,4.7,2.9652,20.0,pre_fire_window,2,False,26.416666666666668
109416,Carbonera,36.997307,-122.0149,3,2025-01-19 03:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 08:00:00+00:00,6.0,6,25.5,23.349999999999998,111.9,4.7,2.9652,20.0,pre_fire_window,3,False,50.416666666666664
109416,Carbonera,36.997307,-122.0149,4,2025-01-19 11:00:00+00:00,2025-01-19 11:00:00+00:00,2025-01-19 11:00:00+00:00,1.0,1,20.4,20.4,15.7,4.7,2.9652,20.0,pre_fire_window,4,False,57.416666666666664
109416,Carbonera,36.997307,-122.0149,5,2025-01-20 03:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 07:00:00+00:00,5.0,5,27.6,24.06,96.8,4.7,2.9652,20.0,pre_fire_window,5,False,75.41666666666667
109856,Moongoat,37.0232,-121.9364,1,2025-01-17 14:00:00+00:00,2025-01-17 15:00:00+00:00,2025-01-17 17:00:00+00:00,4.0,4,28.3,25.4,96.4,1.3,2.0,20.0,pre_fire_window,1,True,13.416666666666666
109856,Moongoat,37.0232,-121.9364,2,2025-01-17 23:00:00+00:00,2025-01-18 07:00:00+00:00,2025-01-18 16:00:00+00:00,18.0,17,31.2,24.49411764705882,394.3,1.3,2.0,20.0,pre_fire_window,2,False,29.416666666666668
109856,Moongoat,37.0232,-121.9364,3,2025-01-19 10:00:00+00:00,2025-01-19 10:00:00+00:00,2025-01-19 12:00:00+00:00,3.0,3,28.1,24.100000000000005,68.4,1.3,2.0,20.0,pre_fire_window,3,False,56.416666666666664
109856,Moongoat,37.0232,-121.9364,4,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 20:00:00+00:00,3.0,3,24.9,24.433333333333334,69.39999999999999,1.3,2.0,20.0,pre_fire_window,4,False,64.41666666666667
109856,Moongoat,37.0232,-121.9364,5,2025-01-20 02:00:00+00:00,2025-01-20 13:00:00+00:00,2025-01-20 13:00:00+00:00,12.0,12,28.5,24.375,276.90000000000003,1.3,2.0,20.0,pre_fire_window,5,False,83.41666666666667
109856,Moongoat,37.0232,-121.9364,6,2025-01-20 16:00:00+00:00,2025-01-20 16:00:00+00:00,2025-01-20 16:00:00+00:00,1.0,1,21.6,21.6,20.3,1.3,2.0,20.0,pre_fire_window,6,False,86.41666666666667
116111,Lupine Lane,36.995827,-121.98386,1,2025-01-17 15:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 19:00:00+00:00,5.0,5,1674.1,1672.08,44.399999999999864,1663.2,2.0,1669.2,pre_fire_window,1,True,16.416666666666668
116111,Lupine Lane,36.995827,-121.98386,2,2025-01-17 22:00:00+00:00,2025-01-18 08:00:00+00:00,2025-01-18 16:00:00+00:00,19.0,19,1674.2,1672.1000000000004,169.09999999999945,1663.2,2.0,1669.2,pre_fire_window,2,False,30.416666666666668
116111,Lupine Lane,36.995827,-121.98386,3,2025-01-19 02:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 04:00:00+00:00,3.0,3,1674.2,1671.9666666666665,26.299999999999955,1663.2,2.0,1669.2,pre_fire_window,3,False,50.416666666666664
116111,Lupine Lane,36.995827,-121.98386,4,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 13:00:00+00:00,2.0,2,1673.8,1673.3,20.199999999999818,1663.2,2.0,1669.2,pre_fire_window,4,False,58.416666666666664
116111,Lupine Lane,36.995827,-121.98386,5,2025-01-19 18:00:00+00:00,2025-01-19 19:00:00+00:00,2025-01-19 20:00:00+00:00,3.0,3,1673.5,1672.6000000000001,28.199999999999818,1663.2,2.0,1669.2,pre_fire_window,5,False,65.41666666666667
116111,Lupine Lane,36.995827,-121.98386,6,2025-01-20 02:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 05:00:00+00:00,4.0,4,1677.2,1674.225,44.09999999999968,1663.2,2.0,1669.2,pre_fire_window,6,False,74.41666666666667
116111,Lupine Lane,36.995827,-121.98386,7,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,1.0,1,1673.4,1673.4,10.200000000000045,1663.2,2.0,1669.2,pre_fire_window,7,False,88.41666666666667
118457,Burchell Valley,37.02953,-121.640884,1,2025-01-19 19:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 08:00:00+00:00,14.0,14,30.4,26.757142857142856,374.59999999999997,0.0,2.0,20.0,pre_fire_window,1,True,75.41666666666667
118457,Burchell Valley,37.02953,-121.640884,2,2025-01-20 17:00:00+00:00,2025-01-20 17:00:00+00:00,2025-01-20 17:00:00+00:00,1.0,1,23.2,23.2,23.2,0.0,2.0,20.0,pre_fire_window,2,False,87.41666666666667
118477,Hawk Ridge Lane,36.994827,-121.757904,1,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,1.0,1,1670.5,1670.5,7.650000000000091,1662.85,2.372160000000202,1669.9664800000005,pre_fire_window,1,True,3.4166666666666665
118477,Hawk Ridge Lane,36.994827,-121.757904,2,2025-01-17 17:00:00+00:00,2025-01-17 19:00:00+00:00,2025-01-17 19:00:00+00:00,3.0,3,1672.5,1672.0,27.450000000000273,1662.85,2.372160000000202,1669.9664800000005,pre_fire_window,2,False,17.416666666666668
118477,Hawk Ridge Lane,36.994827,-121.757904,3,2025-01-18 02:00:00+00:00,2025-01-18 08:00:00+00:00,2025-01-18 10:00:00+00:00,9.0,9,1678.0,1674.1666666666667,101.85000000000082,1662.85,2.372160000000202,1669.9664800000005,pre_fire_window,3,False,30.416666666666668
118477,Hawk Ridge Lane,36.994827,-121.757904,4,2025-01-18 18:00:00+00:00,2025-01-18 18:00:00+00:00,2025-01-18 23:00:00+00:00,6.0,6,1674.5,1673.5500000000002,64.20000000000095,1662.85,2.372160000000202,1669.9664800000005,pre_fire_window,4,False,40.416666666666664
118477,Hawk Ridge Lane,36.994827,-121.757904,5,2025-01-19 19:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 04:00:00+00:00,10.0,10,1676.8,1674.72,118.70000000000118,1662.85,2.372160000000202,1669.9664800000005,pre_fire_window,5,False,74.41666666666667
118477,Hawk Ridge Lane,36.994827,-121.757904,6,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,1.0,1,1672.1,1672.1,9.25,1662.85,2.372160000000202,1669.9664800000005,pre_fire_window,6,False,88.41666666666667
118477,Hawk Ridge Lane,36.994827,-121.757904,7,2025-01-24 01:00:00+00:00,2025-01-24 01:00:00+00:00,2025-01-24 01:00:00+00:00,1.0,1,1674.5,1674.5,11.650000000000091,1662.85,2.372160000000202,1669.9664800000005,pre_fire_window,7,False,167.41666666666666
120313,1943 Redwood Dr,37.003704,-121.90143,1,2025-01-18 04:00:00+00:00,2025-01-18 06:00:00+00:00,2025-01-18 07:00:00+00:00,4.0,3,25.7,23.099999999999998,69.3,0.0,2.0,20.0,pre_fire_window,1,True,28.416666666666668
120313,1943 Redwood Dr,37.003704,-121.90143,2,2025-01-22 06:00:00+00:00,2025-01-22 06:00:00+00:00,2025-01-22 06:00:00+00:00,1.0,1,28.9,28.9,28.9,0.0,2.0,20.0,pre_fire_window,2,False,124.41666666666667
120313,1943 Redwood Dr,37.003704,-121.90143,3,2025-01-24 01:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 05:00:00+00:00,5.0,4,47.6,39.3,157.2,0.0,2.0,20.0,pre_fire_window,3,False,171.41666666666666
120831,Carina,36.562366,-121.81591,1,2025-01-18 11:00:00+00:00,2025-01-18 11:00:00+00:00,2025-01-18 11:00:00+00:00,1.0,1,20.1,20.1,20.1,0.0,2.0,20.0,pre_fire_window,1,True,33.416666666666664
120831,Carina,36.562366,-121.81591,2,2025-01-18 23:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 23:00:00+00:00,1.0,1,21.6,21.6,21.6,0.0,2.0,20.0,pre_fire_window,2,False,45.416666666666664
120831,Carina,36.562366,-121.81591,3,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 14:00:00+00:00,3.0,3,25.8,23.8,71.4,0.0,2.0,20.0,pre_fire_window,3,False,58.416666666666664
120831,Carina,36.562366,-121.81591,4,2025-01-19 17:00:00+00:00,2025-01-19 21:00:00+00:00,2025-01-19 22:00:00+00:00,6.0,6,28.6,25.13333333333333,150.79999999999998,0.0,2.0,20.0,pre_fire_window,4,False,67.41666666666667
120831,Carina,36.562366,-121.81591,5,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,1.0,1,21.1,21.1,21.1,0.0,2.0,20.0,pre_fire_window,5,False,75.41666666666667
120831,Carina,36.562366,-121.81591,6,2025-01-20 08:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20 10:00:00+00:00,3.0,3,31.4,29.566666666666666,88.7,0.0,2.0,20.0,pre_fire_window,6,False,79.41666666666667
120967,Lower Valencia Rd,36.97983,-121.891335,1,2025-01-17 04:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-17 05:00:00+00:00,2.0,2,30.1,26.6,50.5,1.35,2.00151,20.0,pre_fire_window,1,True,2.4166666666666665
120967,Lower Valencia Rd,36.97983,-121.891335,2,2025-01-18 04:00:00+00:00,2025-01-18 05:00:00+00:00,2025-01-18 08:00:00+00:00,5.0,5,31.3,25.46,120.54999999999998,1.35,2.00151,20.0,pre_fire_window,2,False,27.416666666666668
120967,Lower Valencia Rd,36.97983,-121.891335,3,2025-01-19 01:00:00+00:00,2025-01-19 05:00:00+00:00,2025-01-19 06:00:00+00:00,6.0,5,22.5,21.240000000000002,99.44999999999999,1.35,2.00151,20.0,pre_fire_window,3,False,51.416666666666664
120967,Lower Valencia Rd,36.97983,-121.891335,4,2025-01-19 17:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 20:00:00+00:00,4.0,4,23.1,21.925,82.3,1.35,2.00151,20.0,pre_fire_window,4,False,64.41666666666667
120967,Lower Valencia Rd,36.97983,-121.891335,5,2025-01-20 03:00:00+00:00,2025-01-20 03:00:00+00:00,2025-01-20 07:00:00+00:00,5.0,4,23.7,21.625,81.1,1.35,2.00151,20.0,pre_fire_window,5,False,73.41666666666667
120967,Lower Valencia Rd,36.97983,-121.891335,6,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,1.0,1,20.5,20.5,19.15,1.35,2.00151,20.0,pre_fire_window,6,False,88.41666666666667
124645,SYM1122P,36.92189,-121.75982,1,2025-01-17 16:00:00+00:00,2025-01-17 16:00:00+00:00,2025-01-17 16:00:00+00:00,1.0,1,29.3,29.3,21.25,8.05,5.85627,25.61881,pre_fire_window,1,True,14.416666666666666
124645,SYM1122P,36.92189,-121.75982,2,2025-01-18 02:00:00+00:00,2025-01-18 05:00:00+00:00,2025-01-18 11:00:00+00:00,10.0,10,42.6,36.32,282.7,8.05,5.85627,25.61881,pre_fire_window,2,False,27.416666666666668
124645,SYM1122P,36.92189,-121.75982,3,2025-01-18 14:00:00+00:00,2025-01-18 14:00:00+00:00,2025-01-18 14:00:00+00:00,1.0,1,27.0,27.0,18.95,8.05,5.85627,25.61881,pre_fire_window,3,False,36.416666666666664
124645,SYM1122P,36.92189,-121.75982,4,2025-01-18 17:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 20:00:00+00:00,4.0,4,29.9,28.124999999999996,80.3,8.05,5.85627,25.61881,pre_fire_window,4,False,41.416666666666664
124645,SYM1122P,36.92189,-121.75982,5,2025-01-19 02:00:00+00:00,2025-01-19 03:00:00+00:00,2025-01-19 07:00:00+00:00,6.0,6,52.6,39.516666666666666,188.8,8.05,5.85627,25.61881,pre_fire_window,5,False,49.416666666666664
124645,SYM1122P,36.92189,-121.75982,6,2025-01-19 11:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2.0,2,28.6,27.9,39.7,8.05,5.85627,25.61881,pre_fire_window,6,False,58.416666666666664
124645,SYM1122P,36.92189,-121.75982,7,2025-01-19 15:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-19 20:00:00+00:00,6.0,4,30.3,28.224999999999998,80.7,8.05,5.85627,25.61881,pre_fire_window,7,False,66.41666666666667
124645,SYM1122P,36.92189,-121.75982,8,2025-01-20 05:00:00+00:00,2025-01-20 06:00:00+00:00,2025-01-20 09:00:00+00:00,5.0,5,45.0,40.02,159.85,8.05,5.85627,25.61881,pre_fire_window,8,False,76.41666666666667
124645,SYM1122P,36.92189,-121.75982,9,2025-01-20 14:00:00+00:00,2025-01-20 15:00:00+00:00,2025-01-20 17:00:00+00:00,4.0,4,35.9,33.15,100.39999999999999,8.05,5.85627,25.61881,pre_fire_window,9,False,85.41666666666667
124645,SYM1122P,36.92189,-121.75982,10,2025-01-21 04:00:00+00:00,2025-01-21 04:00:00+00:00,2025-01-21 04:00:00+00:00,1.0,1,28.8,28.8,20.75,8.05,5.85627,25.61881,pre_fire_window,10,False,98.41666666666667
124645,SYM1122P,36.92189,-121.75982,11,2025-01-22 03:00:00+00:00,2025-01-22 03:00:00+00:00,2025-01-22 03:00:00+00:00,1.0,1,28.8,28.8,20.75,8.05,5.85627,25.61881,pre_fire_window,11,False,121.41666666666667
124645,SYM1122P,36.92189,-121.75982,12,2025-01-24 04:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-24 04:00:00+00:00,1.0,1,25.7,25.7,17.65,8.05,5.85627,25.61881,pre_fire_window,12,False,170.41666666666666
127271,Pleasure Point,36.961956,-121.96836,1,2025-01-17 04:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-17 04:00:00+00:00,1.0,1,21.4,21.4,20.4,1.0,2.0,20.0,pre_fire_window,1,True,2.4166666666666665
127271,Pleasure Point,36.961956,-121.96836,2,2025-01-17 17:00:00+00:00,2025-01-17 21:00:00+00:00,2025-01-17 22:00:00+00:00,6.0,6,44.6,30.349999999999998,176.1,1.0,2.0,20.0,pre_fire_window,2,False,19.416666666666668
127271,Pleasure Point,36.961956,-121.96836,3,2025-01-18 02:00:00+00:00,2025-01-18 02:00:00+00:00,2025-01-18 12:00:00+00:00,11.0,11,31.0,26.490909090909096,280.40000000000003,1.0,2.0,20.0,pre_fire_window,3,False,24.416666666666668
127271,Pleasure Point,36.961956,-121.96836,4,2025-01-19 02:00:00+00:00,2025-01-19 02:00:00+00:00,2025-01-19 04:00:00+00:00,3.0,3,25.0,23.599999999999998,67.8,1.0,2.0,20.0,pre_fire_window,4,False,48.416666666666664
127271,Pleasure Point,36.961956,-121.96836,5,2025-01-19 19:00:00+00:00,2025-01-19 19:00:00+00:00,2025-01-19 19:00:00+00:00,1.0,1,20.7,20.7,19.7,1.0,2.0,20.0,pre_fire_window,5,False,65.41666666666667
127271,Pleasure Point,36.961956,-121.96836,6,2025-01-19 22:00:00+00:00,2025-01-19 22:00:00+00:00,2025-01-19 22:00:00+00:00,1.0,1,37.9,37.9,36.9,1.0,2.0,20.0,pre_fire_window,6,False,68.41666666666667
127271,Pleasure Point,36.961956,-121.96836,7,2025-01-20 02:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 05:00:00+00:00,4.0,4,28.8,26.674999999999997,102.69999999999999,1.0,2.0,20.0,pre_fire_window,7,False,74.41666666666667
127271,Pleasure Point,36.961956,-121.96836,8,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,24.3,22.8,43.6,1.0,2.0,20.0,pre_fire_window,8,False,88.41666666666667
127271,Pleasure Point,36.961956,-121.96836,9,2025-01-21 02:00:00+00:00,2025-01-21 02:00:00+00:00,2025-01-21 02:00:00+00:00,1.0,1,21.6,21.6,20.6,1.0,2.0,20.0,pre_fire_window,9,False,96.41666666666667
127271,Pleasure Point,36.961956,-121.96836,10,2025-01-22 02:00:00+00:00,2025-01-22 02:00:00+00:00,2025-01-22 02:00:00+00:00,1.0,1,20.5,20.5,19.5,1.0,2.0,20.0,pre_fire_window,10,False,120.41666666666667
131819,Upper Dry Creek Rd,36.59029,-121.91659,1,2025-01-17 02:00:00+00:00,2025-01-17 02:00:00+00:00,2025-01-17 02:00:00+00:00,1.0,1,26.9,26.9,26.9,0.0,2.0,20.0,pre_fire_window,1,True,0.4166666666666667
131819,Upper Dry Creek Rd,36.59029,-121.91659,2,2025-01-17 09:00:00+00:00,2025-01-17 09:00:00+00:00,2025-01-17 09:00:00+00:00,1.0,1,21.3,21.3,21.3,0.0,2.0,20.0,pre_fire_window,2,False,7.416666666666667
131819,Upper Dry Creek Rd,36.59029,-121.91659,3,2025-01-17 12:00:00+00:00,2025-01-17 12:00:00+00:00,2025-01-17 12:00:00+00:00,1.0,1,20.8,20.8,20.8,0.0,2.0,20.0,pre_fire_window,3,False,10.416666666666666
131819,Upper Dry Creek Rd,36.59029,-121.91659,4,2025-01-17 15:00:00+00:00,2025-01-17 17:00:00+00:00,2025-01-17 18:00:00+00:00,4.0,4,23.5,22.65,90.6,0.0,2.0,20.0,pre_fire_window,4,False,15.416666666666666
131819,Upper Dry Creek Rd,36.59029,-121.91659,5,2025-01-18 11:00:00+00:00,2025-01-18 12:00:00+00:00,2025-01-18 14:00:00+00:00,4.0,4,32.4,27.625000000000004,110.50000000000001,0.0,2.0,20.0,pre_fire_window,5,False,34.416666666666664
131819,Upper Dry Creek Rd,36.59029,-121.91659,6,2025-01-18 22:00:00+00:00,2025-01-18 22:00:00+00:00,2025-01-18 22:00:00+00:00,1.0,1,22.3,22.3,22.3,0.0,2.0,20.0,pre_fire_window,6,False,44.416666666666664
131819,Upper Dry Creek Rd,36.59029,-121.91659,7,2025-01-19 02:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 06:00:00+00:00,5.0,5,39.5,28.939999999999998,144.7,0.0,2.0,20.0,pre_fire_window,7,False,50.416666666666664
131819,Upper Dry Creek Rd,36.59029,-121.91659,8,2025-01-19 10:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-19 21:00:00+00:00,12.0,12,31.0,25.850000000000005,310.20000000000005,0.0,2.0,20.0,pre_fire_window,8,False,66.41666666666667
131819,Upper Dry Creek Rd,36.59029,-121.91659,9,2025-01-20 08:00:00+00:00,2025-01-20 10:00:00+00:00,2025-01-20 13:00:00+00:00,6.0,6,35.8,29.36666666666667,176.20000000000002,0.0,2.0,20.0,pre_fire_window,9,False,80.41666666666667
131819,Upper Dry Creek Rd,36.59029,-121.91659,10,2025-01-22 02:00:00+00:00,2025-01-22 02:00:00+00:00,2025-01-22 02:00:00+00:00,1.0,1,20.5,20.5,20.5,0.0,2.0,20.0,pre_fire_window,10,False,120.41666666666667
134408,High Meadows,36.565357,-121.905685,1,2025-01-18 02:00:00+00:00,2025-01-18 03:00:00+00:00,2025-01-18 05:00:00+00:00,4.0,4,1671.7,1670.4,29.59999999999991,1663.0,2.0,1669.0,fallback_low_quantile,1,True,25.416666666666668
134408,High Meadows,36.565357,-121.905685,2,2025-01-18 11:00:00+00:00,2025-01-18 12:00:00+00:00,2025-01-18 14:00:00+00:00,4.0,4,1678.8,1674.55,46.200000000000045,1663.0,2.0,1669.0,fallback_low_quantile,2,False,34.416666666666664
134408,High Meadows,36.565357,-121.905685,3,2025-01-19 03:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 07:00:00+00:00,5.0,5,1675.1,1674.1,55.5,1663.0,2.0,1669.0,fallback_low_quantile,3,False,50.416666666666664
134408,High Meadows,36.565357,-121.905685,4,2025-01-19 12:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-19 23:00:00+00:00,12.0,12,1677.1,1673.4833333333333,125.79999999999973,1663.0,2.0,1669.0,fallback_low_quantile,4,False,66.41666666666667
134408,High Meadows,36.565357,-121.905685,5,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,2025-01-20 07:00:00+00:00,2.0,2,1672.7,1671.75,17.5,1663.0,2.0,1669.0,fallback_low_quantile,5,False,77.41666666666667
135134,Fieldcrest,36.603237,-121.64552,1,2025-01-18 09:00:00+00:00,2025-01-18 09:00:00+00:00,2025-01-18 09:00:00+00:00,1.0,1,1672.1,1672.1,9.149999999999864,1662.95,2.9652,1671.8456,pre_fire_window,1,True,31.416666666666668
135134,Fieldcrest,36.603237,-121.64552,2,2025-01-18 23:00:00+00:00,2025-01-19 01:00:00+00:00,2025-01-19 01:00:00+00:00,3.0,3,1674.6,1673.0666666666666,30.34999999999968,1662.95,2.9652,1671.8456,pre_fire_window,2,False,47.416666666666664
135134,Fieldcrest,36.603237,-121.64552,3,2025-01-19 04:00:00+00:00,2025-01-19 05:00:00+00:00,2025-01-19 05:00:00+00:00,2.0,2,1673.9,1673.0,20.09999999999991,1662.95,2.9652,1671.8456,pre_fire_window,3,False,51.416666666666664
135134,Fieldcrest,36.603237,-121.64552,4,2025-01-19 09:00:00+00:00,2025-01-19 11:00:00+00:00,2025-01-19 16:00:00+00:00,8.0,8,1676.8,1673.875,87.39999999999941,1662.95,2.9652,1671.8456,pre_fire_window,4,False,57.416666666666664
135134,Fieldcrest,36.603237,-121.64552,5,2025-01-19 21:00:00+00:00,2025-01-19 21:00:00+00:00,2025-01-19 22:00:00+00:00,2.0,2,1674.1,1673.65,21.399999999999864,1662.95,2.9652,1671.8456,pre_fire_window,5,False,67.41666666666667
135134,Fieldcrest,36.603237,-121.64552,6,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 07:00:00+00:00,5.0,4,1675.0,1673.45,41.99999999999977,1662.95,2.9652,1671.8456,pre_fire_window,6,False,74.41666666666667
135134,Fieldcrest,36.603237,-121.64552,7,2025-01-21 19:00:00+00:00,2025-01-21 19:00:00+00:00,2025-01-21 19:00:00+00:00,1.0,1,1672.6,1672.6,9.649999999999864,1662.95,2.9652,1671.8456,pre_fire_window,7,False,113.41666666666667
141830,Winzer Place,36.994026,-121.59421,1,2025-01-17 17:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 20:00:00+00:00,4.0,4,26.9,24.199999999999996,96.39999999999999,0.1,2.0,20.0,pre_fire_window,1,True,16.416666666666668
141830,Winzer Place,36.994026,-121.59421,2,2025-01-17 23:00:00+00:00,2025-01-17 23:00:00+00:00,2025-01-17 23:00:00+00:00,1.0,1,20.2,20.2,20.099999999999998,0.1,2.0,20.0,pre_fire_window,2,False,21.416666666666668
141830,Winzer Place,36.994026,-121.59421,3,2025-01-18 06:00:00+00:00,2025-01-18 09:00:00+00:00,2025-01-18 20:00:00+00:00,15.0,15,28.8,25.98,388.2,0.1,2.0,20.0,pre_fire_window,3,False,31.416666666666668
141830,Winzer Place,36.994026,-121.59421,4,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,5.0,5,23.6,22.04,109.69999999999999,0.1,2.0,20.0,pre_fire_window,4,False,58.416666666666664
141830,Winzer Place,36.994026,-121.59421,5,2025-01-19 18:00:00+00:00,2025-01-20 01:00:00+00:00,2025-01-20 18:00:00+00:00,25.0,25,40.2,32.708,815.1999999999999,0.1,2.0,20.0,pre_fire_window,5,False,71.41666666666667
141830,Winzer Place,36.994026,-121.59421,6,2025-01-24 23:00:00+00:00,2025-01-24 23:00:00+00:00,2025-01-24 23:00:00+00:00,1.0,1,20.5,20.5,20.4,0.1,2.0,20.0,pre_fire_window,6,False,189.41666666666666
150824,Burl Road,37.032932,-122.00651,1,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,1.0,1,20.7,20.7,19.099999999999998,1.6,2.0,20.0,pre_fire_window,1,True,64.41666666666667
156279,Juniper Court,36.695824,-121.80144,1,2025-01-17 04:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-17 05:00:00+00:00,2.0,2,20.5,20.45,31.599999999999998,4.65,3.26172,20.0,pre_fire_window,1,True,2.4166666666666665
156279,Juniper Court,36.695824,-121.80144,2,2025-01-17 08:00:00+00:00,2025-01-17 09:00:00+00:00,2025-01-17 09:00:00+00:00,2.0,2,21.7,21.1,32.9,4.65,3.26172,20.0,pre_fire_window,2,False,7.416666666666667
156279,Juniper Court,36.695824,-121.80144,3,2025-01-18 05:00:00+00:00,2025-01-18 10:00:00+00:00,2025-01-18 11:00:00+00:00,7.0,7,34.5,27.2,157.85,4.65,3.26172,20.0,pre_fire_window,3,False,32.416666666666664
156279,Juniper Court,36.695824,-121.80144,4,2025-01-18 15:00:00+00:00,2025-01-18 16:00:00+00:00,2025-01-18 17:00:00+00:00,3.0,3,22.5,21.53333333333333,50.650000000000006,4.65,3.26172,20.0,pre_fire_window,4,False,38.416666666666664
156279,Juniper Court,36.695824,-121.80144,5,2025-01-19 02:00:00+00:00,2025-01-19 06:00:00+00:00,2025-01-19 22:00:00+00:00,21.0,21,36.7,26.490476190476187,458.65000000000003,4.65,3.26172,20.0,pre_fire_window,5,False,52.416666666666664
156279,Juniper Court,36.695824,-121.80144,6,2025-01-20 05:00:00+00:00,2025-01-20 08:00:00+00:00,2025-01-20 18:00:00+00:00,14.0,14,44.8,30.29285714285714,359.0,4.65,3.26172,20.0,pre_fire_window,6,False,78.41666666666667
156279,Juniper Court,36.695824,-121.80144,7,2025-01-21 01:00:00+00:00,2025-01-21 02:00:00+00:00,2025-01-21 03:00:00+00:00,3.0,3,31.8,26.366666666666664,65.15,4.65,3.26172,20.0,pre_fire_window,7,False,96.41666666666667
156279,Juniper Court,36.695824,-121.80144,8,2025-01-21 14:00:00+00:00,2025-01-21 14:00:00+00:00,2025-01-21 14:00:00+00:00,1.0,1,20.3,20.3,15.65,4.65,3.26172,20.0,pre_fire_window,8,False,108.41666666666667
156279,Juniper Court,36.695824,-121.80144,9,2025-01-22 03:00:00+00:00,2025-01-22 03:00:00+00:00,2025-01-22 04:00:00+00:00,2.0,2,24.3,23.85,38.4,4.65,3.26172,20.0,pre_fire_window,9,False,121.41666666666667
156279,Juniper Court,36.695824,-121.80144,10,2025-01-24 04:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-24 06:00:00+00:00,3.0,3,26.2,23.766666666666666,57.35,4.65,3.26172,20.0,pre_fire_window,10,False,170.41666666666666
157139,SCWS,37.005974,-122.07281,1,2025-01-18 00:00:00+00:00,2025-01-18 00:00:00+00:00,2025-01-18 00:00:00+00:00,1.0,1,20.0,20.0,18.85,1.15,2.0,20.0,pre_fire_window,1,True,22.416666666666668
157139,SCWS,37.005974,-122.07281,2,2025-01-18 04:00:00+00:00,2025-01-18 09:00:00+00:00,2025-01-18 10:00:00+00:00,7.0,6,23.1,21.433333333333334,121.70000000000002,1.15,2.0,20.0,pre_fire_window,2,False,31.416666666666668
157139,SCWS,37.005974,-122.07281,3,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,1.0,1,20.1,20.1,18.950000000000003,1.15,2.0,20.0,pre_fire_window,3,False,64.41666666666667
